"session_id","game_id","start_date","start_time","duration_minutes","game_mode","controller_style","location","platform","user_id"
3111,201,"2024-09-06","06:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3112,202,"2024-09-06","06:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3113,150,"2024-09-08","06:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3114,201,"2024-09-09","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3115,201,"2024-09-09","05:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3116,201,"2024-09-10","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3117,201,"2024-09-10","03:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3118,201,"2024-09-10","05:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3119,201,"2024-09-11","09:00 PM",45,"Singleplayer","Controller","Airbnb","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3120,201,"2024-09-12","07:00 AM",45,"Singleplayer","Controller","Airbnb","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3121,201,"2024-09-13","05:00 PM",45,"Singleplayer","Controller","Airbnb","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3122,201,"2024-09-17","07:00 AM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3123,201,"2024-09-18","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3124,201,"2024-09-19","08:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3125,197,"2024-09-19","07:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3126,201,"2024-09-20","08:00 AM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3127,201,"2024-09-20","12:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3128,203,"2024-09-21","05:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3129,106,"2024-09-29","12:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3130,204,"2024-10-03","07:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3131,204,"2024-10-04","05:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3132,204,"2024-10-05","08:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3133,204,"2024-10-06","08:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3134,204,"2024-10-06","11:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3135,204,"2024-10-06","04:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3136,204,"2024-10-07","08:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3137,204,"2024-10-07","05:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3138,204,"2024-10-07","06:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3139,204,"2024-10-08","07:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3140,204,"2024-10-08","12:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3141,203,"2024-10-10","07:00 PM",105,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3142,106,"2024-10-13","09:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3143,203,"2024-10-24","08:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3144,203,"2024-10-25","01:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3145,203,"2024-10-25","04:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3146,205,"2024-10-25","06:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3147,203,"2024-10-26","05:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3148,203,"2024-10-27","09:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3149,106,"2024-10-27","03:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3150,203,"2024-10-29","07:00 PM",180,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3151,203,"2024-10-31","03:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3152,203,"2024-11-03","07:00 PM",120,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3153,203,"2024-11-04","10:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3154,206,"2024-11-05","02:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3155,206,"2024-11-05","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3156,206,"2024-11-06","08:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3157,206,"2024-11-06","12:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3158,206,"2024-11-06","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3159,206,"2024-11-07","07:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3160,164,"2024-11-07","08:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3161,164,"2024-11-07","04:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3162,203,"2024-11-07","07:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3163,206,"2024-11-08","07:00 AM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3164,206,"2024-11-08","12:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3165,206,"2024-11-08","03:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3166,203,"2024-11-08","08:00 PM",120,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3167,206,"2024-11-09","07:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3168,206,"2024-11-09","03:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3169,206,"2024-11-10","12:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3170,203,"2024-11-10","06:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3171,203,"2024-11-10","07:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3172,206,"2024-11-10","09:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3173,206,"2024-11-11","06:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3174,206,"2024-11-11","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3175,203,"2024-11-11","05:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3176,206,"2024-11-12","07:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3177,206,"2024-11-12","11:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3178,203,"2024-11-12","06:00 PM",120,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3179,203,"2024-11-14","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3180,203,"2024-11-15","07:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3181,203,"2024-11-15","12:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3182,203,"2024-11-15","04:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3183,206,"2024-11-16","07:00 AM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3184,203,"2024-11-16","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3185,203,"2024-11-16","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3186,203,"2024-11-17","08:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3187,203,"2024-11-17","09:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3188,203,"2024-11-17","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3189,203,"2024-11-19","07:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3190,207,"2024-11-22","07:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3191,207,"2024-11-25","06:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3192,107,"2024-12-01","09:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3193,203,"2024-12-03","06:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3194,207,"2024-12-03","07:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3195,107,"2024-12-03","09:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3196,107,"2024-12-04","07:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3197,107,"2024-12-04","03:00 PM",105,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3198,107,"2024-12-06","08:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3199,107,"2024-12-06","11:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3200,107,"2024-12-06","05:00 PM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3201,207,"2024-12-06","07:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3202,107,"2024-12-07","07:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3203,107,"2024-12-07","09:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3204,107,"2024-12-08","10:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3205,107,"2024-12-08","04:00 PM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3206,107,"2024-12-08","09:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3207,107,"2024-12-09","08:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3208,107,"2024-12-10","04:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3209,208,"2024-12-10","07:00 PM",120,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3210,107,"2024-12-10","09:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3211,107,"2024-12-12","09:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3212,107,"2024-12-12","01:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3213,107,"2024-12-13","08:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3214,107,"2024-12-13","12:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3215,107,"2024-12-13","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3216,197,"2024-12-13","07:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3217,208,"2024-12-13","08:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3218,209,"2024-12-13","09:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3219,208,"2024-12-13","10:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3220,107,"2024-12-14","07:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3221,107,"2024-12-14","01:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3222,107,"2024-12-14","04:00 PM",120,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3223,107,"2024-12-15","07:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3224,208,"2024-12-15","07:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3225,107,"2024-12-15","08:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3226,107,"2024-12-16","07:00 AM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3227,197,"2024-12-17","07:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3228,208,"2024-12-17","09:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3229,205,"2024-12-18","03:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3230,205,"2024-12-20","07:00 AM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3231,197,"2024-12-20","07:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3232,203,"2024-12-20","08:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3233,126,"2024-12-21","08:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3234,82,"2024-12-30","03:00 PM",90,"Local Multiplayer","Controller","Conor & Nats","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3235,210,"2025-01-12","06:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3236,210,"2025-01-17","03:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3237,210,"2025-01-20","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3238,203,"2025-01-24","7:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3239,207,"2025-01-24","8:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3242,210,"2025-01-27","4:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3243,210,"2025-01-28","5:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3244,210,"2025-01-29","10:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3245,210,"2025-01-29","5:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3246,210,"2025-01-31","11:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3247,210,"2025-01-31","3:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3248,210,"2025-02-01","3:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3249,211,"2025-02-04","1:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3250,211,"2025-02-04","5:00 PM",15,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3251,211,"2025-02-05","7:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3252,211,"2025-02-05","11:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3253,211,"2025-02-05","3:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3254,211,"2025-02-07","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3255,211,"2025-02-07","11:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3256,211,"2025-02-07","1:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3257,211,"2025-02-07","5:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3258,207,"2025-02-07","8:00 PM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3259,208,"2025-02-07","9:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3260,211,"2025-02-08","4:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3261,211,"2025-02-10","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3262,211,"2025-02-10","5:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3263,211,"2025-02-11","11:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3264,211,"2025-02-11","4:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3265,211,"2025-02-12","4:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3266,212,"2025-02-19","7:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3268,212,"2025-02-19","1:00 PM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3269,212,"2025-02-21","5:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3270,212,"2025-02-22","4:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3271,212,"2025-02-23","4:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3272,150,"2025-02-23","7:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3273,212,"2025-02-24","11:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3274,212,"2025-02-24","1:00 PM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3275,212,"2025-02-25","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3276,212,"2025-02-25","10:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3277,212,"2025-02-26","12:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3278,212,"2025-02-26","4:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3279,212,"2025-02-27","7:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3280,212,"2025-02-27","12:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3281,216,"2025-03-03","5:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3282,216,"2025-03-04","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3283,216,"2025-03-03","5:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3284,216,"2025-03-04","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3285,216,"2025-03-06","4:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3286,216,"2025-03-07","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3287,216,"2025-03-07","12:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3288,216,"2025-03-07","5:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3289,216,"2025-03-12","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3290,216,"2025-03-14","5:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3291,216,"2025-03-14","9:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3292,216,"2025-03-16","8:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3293,216,"2025-03-16","10:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3294,216,"2025-03-17","7:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3295,216,"2025-03-17","5:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3296,216,"2025-03-18","11:00 AM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3297,216,"2025-03-19","7:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3298,216,"2025-03-19","2:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3299,216,"2025-03-19","4:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3300,216,"2025-03-21","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3301,216,"2025-03-21","1:00 PM",30,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3302,216,"2025-03-21","3:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3303,126,"2025-03-21","7:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3305,216,"2025-03-24","12:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3306,216,"2025-03-24","3:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3307,216,"2025-03-25","7:00 AM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3308,216,"2025-03-25","2:00 PM",90,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
3309,216,"2025-03-26","7:00 AM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
